2024-07-01 11:52:12,688: 'p'
2024-07-01 11:52:13,152: Key.backspace
2024-07-01 11:52:13,523: Key.backspace
2024-07-01 11:52:14,252: Key.space
2024-07-01 11:52:16,758: 'p'
2024-07-01 11:52:17,010: 'u'
2024-07-01 11:52:17,361: 's'
2024-07-01 11:52:17,469: 'h'
2024-07-01 11:52:17,888: Key.enter
2024-07-01 11:52:25,996: 'g'
2024-07-01 11:52:26,116: 'i'
2024-07-01 11:52:27,573: 't'
2024-07-01 11:52:27,826: Key.space
2024-07-01 11:52:28,929: 'i'
2024-07-01 11:52:29,063: 'n'
2024-07-01 11:52:29,291: 'i'
2024-07-01 11:52:29,437: 't'
2024-07-01 11:52:29,676: Key.enter
2024-07-01 11:52:46,751: Key.ctrl_l
2024-07-01 11:52:46,829: '\x03'
2024-07-01 11:52:55,794: Key.cmd
2024-07-01 11:52:58,126: 'g'
2024-07-01 11:52:58,576: 'i'
2024-07-01 11:52:58,660: 't'
2024-07-01 11:53:03,536: Key.down
2024-07-01 11:53:03,771: Key.down
2024-07-01 11:53:04,317: Key.down
2024-07-01 11:53:04,724: '\\'
2024-07-01 11:53:08,557: Key.backspace
2024-07-01 11:53:10,432: Key.enter
2024-07-01 11:54:09,936: Key.alt_l
2024-07-01 11:54:10,014: Key.tab
2024-07-01 11:54:41,477: Key.enter
2024-07-01 11:55:05,384: Key.up
2024-07-01 11:55:05,582: Key.up
2024-07-01 11:55:06,824: Key.left
2024-07-01 11:55:07,038: Key.left
2024-07-01 11:55:07,236: Key.left
2024-07-01 11:55:07,441: Key.left
2024-07-01 11:55:07,633: Key.left
2024-07-01 11:55:07,820: Key.left
2024-07-01 11:55:07,981: Key.left
2024-07-01 11:55:08,391: Key.left
2024-07-01 11:55:15,645: Key.alt_l
2024-07-01 11:55:15,885: Key.tab
2024-07-01 11:55:23,204: Key.alt_l
2024-07-01 11:55:23,401: Key.tab
2024-07-01 11:55:41,315: 'g'
2024-07-01 11:55:41,504: 'i'
2024-07-01 11:55:41,576: 't'
2024-07-01 11:55:44,112: Key.space
2024-07-01 11:56:32,670: Key.down
2024-07-01 11:56:32,873: Key.down
2024-07-01 11:58:06,490: Key.up
2024-07-01 11:58:06,608: Key.up
2024-07-01 11:58:06,788: Key.up
2024-07-01 11:58:06,974: Key.up
2024-07-01 11:58:07,170: Key.up
2024-07-01 11:58:07,358: Key.up
2024-07-01 11:58:07,686: Key.up
2024-07-01 11:58:08,111: Key.up
2024-07-01 11:58:08,306: Key.up
2024-07-01 11:58:08,548: Key.up
2024-07-01 11:58:08,764: Key.up
2024-07-01 11:58:08,975: Key.up
2024-07-01 11:58:09,238: Key.up
2024-07-01 11:58:09,954: Key.down
2024-07-01 11:58:10,500: Key.up
2024-07-01 11:58:10,793: Key.up
2024-07-01 11:58:12,272: Key.up
2024-07-01 11:58:12,499: Key.up
2024-07-01 11:58:12,633: Key.up
2024-07-01 11:58:12,800: Key.up
2024-07-01 11:58:43,141: Key.down
2024-07-01 11:58:43,257: Key.down
2024-07-01 11:58:43,427: Key.down
2024-07-01 11:58:43,575: Key.down
2024-07-01 11:58:43,784: Key.down
2024-07-01 11:58:44,075: Key.down
2024-07-01 11:58:44,275: Key.down
2024-07-01 11:58:44,455: Key.down
2024-07-01 11:58:44,617: Key.down
2024-07-01 11:58:44,823: Key.down
2024-07-01 11:58:45,018: Key.down
2024-07-01 11:58:45,706: Key.down
2024-07-01 11:58:45,745: Key.down
2024-07-01 11:58:45,784: Key.down
2024-07-01 11:58:45,827: Key.down
2024-07-01 11:58:45,866: Key.down
2024-07-01 11:58:45,903: Key.down
2024-07-01 11:58:45,942: Key.down
2024-07-01 11:58:45,981: Key.down
2024-07-01 11:58:46,023: Key.down
2024-07-01 11:58:46,067: Key.down
2024-07-01 11:58:46,109: Key.down
2024-07-01 11:58:46,153: Key.down
2024-07-01 11:58:46,196: Key.down
2024-07-01 11:58:46,242: Key.down
2024-07-01 11:58:46,449: Key.down
2024-07-01 11:58:46,973: Key.down
2024-07-01 11:58:47,148: Key.down
2024-07-01 11:58:47,311: Key.down
2024-07-01 11:59:30,112: 'h'
2024-07-01 11:59:30,265: 'o'
2024-07-01 11:59:30,834: 'w'
2024-07-01 11:59:30,988: Key.space
2024-07-01 11:59:31,265: 't'
2024-07-01 11:59:31,407: 'o'
2024-07-01 11:59:31,657: Key.space
2024-07-01 11:59:31,829: 'c'
2024-07-01 11:59:31,995: 'o'
2024-07-01 11:59:32,204: 'n'
2024-07-01 11:59:32,358: 'n'
2024-07-01 11:59:32,808: 'e'
2024-07-01 11:59:33,089: 'c'
2024-07-01 11:59:33,184: 't'
2024-07-01 11:59:33,501: Key.space
2024-07-01 11:59:34,151: 'g'
2024-07-01 11:59:34,332: 'i'
2024-07-01 11:59:34,489: 't'
2024-07-01 11:59:35,158: 'h'
2024-07-01 11:59:35,264: 'u'
2024-07-01 11:59:35,552: 'b'
2024-07-01 11:59:35,726: Key.space
2024-07-01 11:59:36,290: 'w'
2024-07-01 11:59:36,412: 'i'
2024-07-01 11:59:36,724: 't'
2024-07-01 11:59:36,882: 'h'
2024-07-01 11:59:37,156: Key.space
2024-07-01 11:59:37,486: 'v'
2024-07-01 11:59:37,671: 's'
2024-07-01 11:59:37,810: Key.space
2024-07-01 11:59:38,104: 'c'
2024-07-01 11:59:38,325: 'o'
2024-07-01 11:59:38,521: 'd'
2024-07-01 11:59:38,715: 'e'
2024-07-01 11:59:39,192: Key.up
2024-07-01 11:59:39,450: '/'
2024-07-01 11:59:39,883: Key.enter
2024-07-01 11:59:46,807: Key.down
2024-07-01 11:59:47,014: Key.down
2024-07-01 11:59:47,238: Key.down
2024-07-01 12:00:05,999: Key.ctrl_l
2024-07-01 12:00:06,691: Key.ctrl_l
2024-07-01 12:00:06,729: Key.ctrl_l
2024-07-01 12:00:06,766: Key.ctrl_l
2024-07-01 12:00:06,809: Key.ctrl_l
2024-07-01 12:00:06,853: Key.ctrl_l
2024-07-01 12:00:06,895: Key.ctrl_l
2024-07-01 12:00:06,935: Key.ctrl_l
2024-07-01 12:00:06,939: Key.shift
2024-07-01 12:00:07,264: '\x03'
2024-07-01 12:00:11,515: Key.alt_l
2024-07-01 12:00:11,667: Key.tab
2024-07-01 12:00:14,947: Key.ctrl_l
2024-07-01 12:00:15,129: Key.shift
2024-07-01 12:00:15,820: Key.shift
2024-07-01 12:00:15,851: '\x16'
2024-07-01 12:00:24,957: Key.ctrl_l
2024-07-01 12:00:25,629: '\x03'
2024-07-01 12:00:27,165: Key.backspace
2024-07-01 12:00:28,073: Key.backspace
2024-07-01 12:00:28,275: Key.backspace
2024-07-01 12:00:28,495: Key.backspace
2024-07-01 12:00:28,695: Key.ctrl_l
2024-07-01 12:00:29,387: Key.ctrl_l
2024-07-01 12:00:29,425: Key.ctrl_l
2024-07-01 12:00:29,444: '\x03'
2024-07-01 12:00:29,659: '\x03'
2024-07-01 12:00:29,864: '\x03'
2024-07-01 12:00:30,075: '\x03'
2024-07-01 12:00:30,398: '\x03'
2024-07-01 12:00:30,609: '\x03'
2024-07-01 12:00:30,795: '\x03'
2024-07-01 12:00:30,963: '\x03'
2024-07-01 12:00:42,927: Key.alt_l
2024-07-01 12:00:43,076: Key.tab
2024-07-01 12:00:44,486: Key.ctrl_l
2024-07-01 12:00:51,054: Key.ctrl_l
2024-07-01 12:00:51,482: '\x03'
2024-07-01 12:00:52,434: Key.alt_l
2024-07-01 12:00:52,622: Key.tab
2024-07-01 12:00:54,590: Key.shift
2024-07-01 12:00:54,604: Key.ctrl_l
2024-07-01 12:00:55,261: '\x16'
2024-07-01 12:01:05,801: Key.backspace
2024-07-01 12:01:06,492: Key.backspace
2024-07-01 12:01:06,530: Key.backspace
2024-07-01 12:01:06,567: Key.backspace
2024-07-01 12:01:06,608: Key.backspace
2024-07-01 12:01:06,647: Key.backspace
2024-07-01 12:01:06,688: Key.backspace
2024-07-01 12:01:06,731: Key.backspace
2024-07-01 12:01:06,773: Key.backspace
2024-07-01 12:01:06,818: Key.backspace
2024-07-01 12:01:06,862: Key.backspace
2024-07-01 12:01:06,903: Key.backspace
2024-07-01 12:01:06,946: Key.backspace
2024-07-01 12:01:06,988: Key.backspace
2024-07-01 12:01:07,028: Key.backspace
2024-07-01 12:01:07,410: Key.backspace
2024-07-01 12:01:07,582: Key.backspace
2024-07-01 12:01:07,743: Key.backspace
2024-07-01 12:01:07,931: Key.backspace
2024-07-01 12:01:08,099: Key.backspace
2024-07-01 12:01:08,273: Key.backspace
2024-07-01 12:01:08,446: Key.backspace
2024-07-01 12:01:08,618: Key.backspace
2024-07-01 12:01:08,791: Key.backspace
2024-07-01 12:01:08,972: Key.backspace
2024-07-01 12:01:09,156: Key.backspace
2024-07-01 12:01:09,337: Key.backspace
2024-07-01 12:01:09,508: Key.backspace
2024-07-01 12:01:09,678: Key.backspace
2024-07-01 12:01:09,877: Key.backspace
2024-07-01 12:01:10,784: 'n'
2024-07-01 12:01:10,950: 'a'
2024-07-01 12:01:11,070: 'm'
2024-07-01 12:01:11,182: 'e'
2024-07-01 12:01:12,084: Key.space
2024-07-01 12:01:12,938: Key.shift_r
2024-07-01 12:01:13,343: Key.shift_r
2024-07-01 12:01:13,567: Key.shift_r
2024-07-01 12:01:13,910: '"'
2024-07-01 12:01:14,073: '"'
2024-07-01 12:01:15,921: Key.left
2024-07-01 12:01:16,984: Key.alt_l
2024-07-01 12:01:17,128: Key.tab
2024-07-01 12:01:27,388: Key.ctrl_l
2024-07-01 12:01:27,800: '\x03'
2024-07-01 12:01:28,442: Key.alt_l
2024-07-01 12:01:28,512: Key.tab
2024-07-01 12:01:30,894: Key.ctrl_l
2024-07-01 12:01:31,280: '\x16'
2024-07-01 12:01:33,822: Key.backspace
2024-07-01 12:01:35,553: Key.right
2024-07-01 12:01:36,922: Key.enter
2024-07-01 12:02:02,217: Key.up
2024-07-01 12:02:03,391: Key.up
2024-07-01 12:02:03,730: Key.down
2024-07-01 12:02:04,072: Key.up
2024-07-01 12:02:04,352: Key.left
2024-07-01 12:02:05,098: Key.alt_l
2024-07-01 12:02:05,249: Key.tab
2024-07-01 12:02:13,483: Key.ctrl_l
2024-07-01 12:02:13,864: '\x03'
2024-07-01 12:02:14,331: Key.alt_l
2024-07-01 12:02:14,437: Key.tab
2024-07-01 12:02:15,888: Key.ctrl_l
2024-07-01 12:02:16,023: Key.shift
2024-07-01 12:02:16,477: Key.ctrl_l
2024-07-01 12:02:16,680: '\x16'
2024-07-01 12:02:18,246: Key.left
2024-07-01 12:02:19,125: Key.backspace
2024-07-01 12:02:19,290: Key.backspace
2024-07-01 12:02:19,452: Key.backspace
2024-07-01 12:02:19,620: Key.backspace
2024-07-01 12:02:19,779: Key.backspace
2024-07-01 12:02:19,969: Key.backspace
2024-07-01 12:02:20,158: Key.backspace
2024-07-01 12:02:20,332: Key.backspace
2024-07-01 12:02:20,633: Key.backspace
2024-07-01 12:02:21,375: Key.alt_l
2024-07-01 12:02:21,503: Key.tab
2024-07-01 12:02:31,552: Key.ctrl_l
2024-07-01 12:02:31,858: '\x03'
2024-07-01 12:02:32,359: Key.alt_l
2024-07-01 12:02:32,466: Key.tab
2024-07-01 12:02:33,067: Key.ctrl_l
2024-07-01 12:02:33,220: Key.shift
2024-07-01 12:02:33,925: '\x16'
2024-07-01 12:02:38,350: Key.ctrl_l
2024-07-01 12:02:38,496: Key.shift
2024-07-01 12:02:38,900: '\x16'
2024-07-01 12:02:40,146: Key.right
2024-07-01 12:02:41,556: Key.enter
2024-07-01 12:02:44,989: Key.up
2024-07-01 12:02:45,378: Key.left
2024-07-01 12:02:46,097: Key.left
2024-07-01 12:02:46,142: Key.left
2024-07-01 12:02:46,183: Key.left
2024-07-01 12:02:46,470: Key.right
2024-07-01 12:02:46,663: Key.right
2024-07-01 12:02:46,857: Key.right
2024-07-01 12:02:47,030: Key.right
2024-07-01 12:02:47,519: Key.backspace
2024-07-01 12:02:48,211: Key.backspace
2024-07-01 12:02:48,250: Key.backspace
2024-07-01 12:02:48,288: Key.backspace
2024-07-01 12:02:48,326: Key.backspace
2024-07-01 12:02:48,364: Key.backspace
2024-07-01 12:02:48,402: Key.backspace
2024-07-01 12:02:48,443: Key.backspace
2024-07-01 12:02:48,625: Key.backspace
2024-07-01 12:02:48,809: Key.backspace
2024-07-01 12:02:48,970: Key.backspace
2024-07-01 12:02:49,114: Key.backspace
2024-07-01 12:02:49,273: Key.backspace
2024-07-01 12:02:49,445: Key.backspace
2024-07-01 12:02:49,609: Key.backspace
2024-07-01 12:02:49,763: Key.backspace
2024-07-01 12:02:49,898: Key.backspace
2024-07-01 12:02:50,053: Key.backspace
2024-07-01 12:02:50,400: Key.backspace
2024-07-01 12:02:51,090: 'e'
2024-07-01 12:02:51,436: 'm'
2024-07-01 12:02:51,546: 'a'
2024-07-01 12:02:51,709: 'i'
2024-07-01 12:02:51,906: 'l'
2024-07-01 12:02:52,656: Key.space
2024-07-01 12:02:53,402: Key.shift_r
2024-07-01 12:02:53,675: Key.shift_r
2024-07-01 12:02:54,295: '"'
2024-07-01 12:02:54,447: '"'
2024-07-01 12:02:55,269: Key.left
2024-07-01 12:02:57,182: 'k'
2024-07-01 12:02:57,389: 'r'
2024-07-01 12:02:57,570: 'i'
2024-07-01 12:02:57,900: 's'
2024-07-01 12:02:58,047: 'h'
2024-07-01 12:02:58,266: 'a'
2024-07-01 12:02:58,635: 'v'
2024-07-01 12:02:59,059: 'i'
2024-07-01 12:02:59,439: 'r'
2024-07-01 12:02:59,715: 'a'
2024-07-01 12:03:00,021: 'n'
2024-07-01 12:03:00,249: 'i'
2024-07-01 12:03:00,500: '1'
2024-07-01 12:03:00,821: '3'
2024-07-01 12:03:01,187: '5'
2024-07-01 12:03:01,386: '5'
2024-07-01 12:03:01,739: '1'
2024-07-01 12:03:02,047: '3'
2024-07-01 12:03:02,374: '5'
2024-07-01 12:03:02,527: '5'
2024-07-01 12:03:05,784: Key.shift
2024-07-01 12:03:06,111: '@'
2024-07-01 12:03:06,528: 'g'
2024-07-01 12:03:06,930: 'm'
2024-07-01 12:03:07,025: 'a'
2024-07-01 12:03:07,139: 'i'
2024-07-01 12:03:07,377: 'l'
2024-07-01 12:03:08,329: '.'
2024-07-01 12:03:08,799: 'c'
2024-07-01 12:03:08,970: 'o'
2024-07-01 12:03:09,106: 'm'
2024-07-01 12:03:10,299: Key.right
2024-07-01 12:03:10,987: Key.enter
2024-07-01 12:03:46,132: 'g'
2024-07-01 12:03:46,262: 'i'
2024-07-01 12:03:46,347: 't'
2024-07-01 12:03:46,631: Key.space
2024-07-01 12:03:47,811: 'i'
2024-07-01 12:03:47,918: 'n'
2024-07-01 12:03:48,146: 'i'
2024-07-01 12:03:48,299: 't'
2024-07-01 12:03:48,658: Key.enter
2024-07-01 12:03:50,948: Key.alt_l
2024-07-01 12:03:51,175: Key.tab
2024-07-01 12:03:52,058: Key.alt_l
2024-07-01 12:03:52,225: Key.tab
2024-07-01 12:03:55,310: 'g'
2024-07-01 12:03:55,463: 'i'
2024-07-01 12:03:55,508: 't'
2024-07-01 12:03:55,791: Key.space
2024-07-01 12:03:56,653: 'c'
2024-07-01 12:03:56,799: 'o'
2024-07-01 12:03:56,885: 'm'
2024-07-01 12:03:57,961: 'm'
2024-07-01 12:03:58,224: 'i'
2024-07-01 12:03:58,353: 't'
2024-07-01 12:03:58,477: Key.space
2024-07-01 12:04:00,793: '-'
2024-07-01 12:04:01,170: 'm'
2024-07-01 12:04:02,161: Key.space
2024-07-01 12:04:02,586: '-'
2024-07-01 12:04:02,872: 'a'
2024-07-01 12:04:03,122: Key.enter
2024-07-01 12:04:07,343: 'g'
2024-07-01 12:04:07,477: 'i'
2024-07-01 12:04:07,585: 't'
2024-07-01 12:04:07,770: Key.space
2024-07-01 12:04:08,695: 'p'
2024-07-01 12:04:08,932: 'u'
2024-07-01 12:04:09,420: 's'
2024-07-01 12:04:09,617: 'h'
2024-07-01 12:04:16,458: Key.enter
2024-07-01 12:04:18,598: Key.alt_l
2024-07-01 12:04:20,007: Key.alt_l
2024-07-01 12:04:20,208: Key.tab
2024-07-01 12:04:21,583: Key.tab
2024-07-01 12:04:21,864: Key.tab
2024-07-01 12:04:22,101: Key.tab
2024-07-01 12:04:33,506: Key.ctrl_l
2024-07-01 12:04:33,955: '\x12'
2024-07-01 12:04:37,053: Key.alt_l
2024-07-01 12:04:37,171: Key.tab
2024-07-01 12:04:59,094: 'g'
2024-07-01 12:04:59,226: 'i'
2024-07-01 12:04:59,297: 't'
2024-07-01 12:04:59,557: Key.space
2024-07-01 12:05:08,477: '='
2024-07-01 12:05:08,690: '='
2024-07-01 12:05:08,858: '='
2024-07-01 12:05:09,041: '='
2024-07-01 12:05:09,853: Key.backspace
2024-07-01 12:05:10,544: Key.backspace
2024-07-01 12:05:10,582: Key.backspace
2024-07-01 12:05:10,621: Key.backspace
2024-07-01 12:05:10,659: Key.backspace
2024-07-01 12:05:10,700: Key.backspace
2024-07-01 12:05:10,738: Key.backspace
2024-07-01 12:05:10,776: Key.backspace
2024-07-01 12:05:10,814: Key.backspace
2024-07-01 12:05:10,851: Key.backspace
2024-07-01 12:05:10,892: Key.backspace
2024-07-01 12:05:10,931: Key.backspace
2024-07-01 12:05:10,969: Key.backspace
2024-07-01 12:05:11,005: Key.backspace
2024-07-01 12:05:12,049: Key.alt_l
2024-07-01 12:05:12,293: Key.tab
2024-07-01 12:05:14,165: Key.ctrl_l
2024-07-01 12:05:14,619: '\x12'
2024-07-01 12:05:17,145: Key.alt_l
2024-07-01 12:05:17,362: Key.tab
2024-07-01 12:05:23,309: 'g'
2024-07-01 12:05:23,456: 'i'
2024-07-01 12:05:23,532: 't'
2024-07-01 12:05:23,842: Key.space
2024-07-01 12:05:26,203: 'c'
2024-07-01 12:05:26,307: 'h'
2024-07-01 12:05:26,393: 'e'
2024-07-01 12:05:26,484: 'c'
2024-07-01 12:05:26,662: 'k'
2024-07-01 12:05:28,822: Key.backspace
2024-07-01 12:05:29,040: Key.backspace
2024-07-01 12:05:29,235: Key.backspace
2024-07-01 12:05:29,406: Key.backspace
2024-07-01 12:05:29,602: Key.backspace
2024-07-01 12:05:29,969: Key.backspace
2024-07-01 12:05:33,409: Key.backspace
2024-07-01 12:05:33,613: Key.backspace
2024-07-01 12:05:34,362: Key.backspace
2024-07-01 12:05:34,578: Key.backspace
2024-07-01 12:05:35,482: 'g'
2024-07-01 12:05:35,594: 'i'
2024-07-01 12:05:35,685: 't'
2024-07-01 12:05:35,908: Key.space
2024-07-01 12:05:37,067: 'p'
2024-07-01 12:05:37,409: 'u'
2024-07-01 12:05:37,765: 's'
2024-07-01 12:05:37,851: 'h'
2024-07-01 12:05:38,545: Key.enter
2024-07-01 12:05:44,724: Key.alt_l
2024-07-01 12:05:44,819: Key.tab
2024-07-01 12:05:49,916: Key.ctrl_l
2024-07-01 12:05:50,317: '\x03'
2024-07-01 12:05:50,790: Key.alt_l
2024-07-01 12:05:50,896: Key.tab
2024-07-01 12:05:52,093: Key.ctrl_l
2024-07-01 12:05:52,358: Key.shift
2024-07-01 12:05:52,873: '\x16'
2024-07-01 12:05:54,492: Key.left
2024-07-01 12:05:54,903: Key.backspace
2024-07-01 12:05:55,072: Key.backspace
2024-07-01 12:05:55,242: Key.backspace
2024-07-01 12:05:55,423: Key.backspace
2024-07-01 12:05:55,602: Key.backspace
2024-07-01 12:05:55,769: Key.backspace
2024-07-01 12:05:55,958: Key.backspace
2024-07-01 12:05:56,141: Key.backspace
2024-07-01 12:05:56,351: Key.backspace
2024-07-01 12:05:57,103: Key.alt_l
2024-07-01 12:05:57,231: Key.tab
2024-07-01 12:06:03,905: Key.ctrl_l
2024-07-01 12:06:04,284: '\x03'
2024-07-01 12:06:04,770: Key.alt_l
2024-07-01 12:06:04,885: Key.tab
2024-07-01 12:06:06,976: Key.ctrl_l
2024-07-01 12:06:07,176: Key.shift
2024-07-01 12:06:07,631: '\x16'
2024-07-01 12:06:09,150: Key.right
2024-07-01 12:06:09,942: Key.enter
2024-07-01 12:06:16,622: Key.alt_l
2024-07-01 12:06:16,739: Key.tab
2024-07-01 12:06:18,219: Key.alt_l
2024-07-01 12:06:18,310: Key.tab
2024-07-01 12:06:53,373: 'g'
2024-07-01 12:06:53,554: 'i'
2024-07-01 12:06:53,566: 't'
2024-07-01 12:06:54,504: Key.space
2024-07-01 12:07:31,876: 'g'
2024-07-01 12:07:31,991: 'i'
2024-07-01 12:07:32,061: 't'
2024-07-01 12:07:32,295: Key.space
2024-07-01 12:07:33,171: '='
2024-07-01 12:07:33,350: Key.backspace
2024-07-01 12:07:33,532: Key.backspace
2024-07-01 12:07:33,715: Key.backspace
2024-07-01 12:07:33,868: Key.backspace
2024-07-01 12:07:34,017: Key.backspace
2024-07-01 12:07:34,192: Key.backspace
2024-07-01 12:07:34,784: Key.space
2024-07-01 12:07:34,949: 'a'
2024-07-01 12:07:35,133: 'd'
2024-07-01 12:07:35,297: 'd'
2024-07-01 12:07:37,386: '.'
2024-07-01 12:07:37,710: Key.enter
2024-07-01 12:07:42,315: 'g'
2024-07-01 12:07:42,447: 'i'
2024-07-01 12:07:42,514: 't'
2024-07-01 12:07:42,748: Key.space
2024-07-01 12:07:46,252: 'c'
2024-07-01 12:07:47,792: Key.backspace
2024-07-01 12:07:48,706: 'p'
2024-07-01 12:07:49,412: 'u'
2024-07-01 12:07:49,555: 's'
2024-07-01 12:07:49,684: 'h'
2024-07-01 12:07:50,105: Key.enter
2024-07-01 12:07:54,284: 'g'
2024-07-01 12:07:54,402: 'i'
2024-07-01 12:07:54,515: 't'
2024-07-01 12:07:54,721: Key.space
2024-07-01 12:07:55,995: 'p'
2024-07-01 12:07:56,261: 'u'
2024-07-01 12:07:56,496: 's'
2024-07-01 12:07:56,595: 'h'
2024-07-01 12:07:56,890: Key.space
2024-07-01 12:08:36,051: Key.ctrl_l
2024-07-01 12:08:36,471: '\x03'
2024-07-01 12:08:41,977: Key.ctrl_l
2024-07-01 12:08:42,130: Key.shift
2024-07-01 12:08:42,598: '\x16'
2024-07-01 12:08:43,669: Key.enter
2024-07-01 12:08:47,563: Key.alt_l
2024-07-01 12:08:48,285: Key.alt_l
2024-07-01 12:08:48,323: Key.alt_l
2024-07-01 12:08:48,361: Key.alt_l
2024-07-01 12:08:48,403: Key.alt_l
2024-07-01 12:08:48,440: Key.alt_l
2024-07-01 12:08:48,478: Key.alt_l
2024-07-01 12:08:48,516: Key.alt_l
2024-07-01 12:08:48,554: Key.alt_l
2024-07-01 12:08:48,595: Key.alt_l
2024-07-01 12:08:48,633: Key.alt_l
2024-07-01 12:08:48,667: Key.tab
2024-07-01 12:08:50,180: Key.alt_l
2024-07-01 12:08:50,323: Key.tab
2024-07-01 12:08:50,587: Key.tab
2024-07-01 12:08:52,054: Key.ctrl_l
2024-07-01 12:08:52,490: '\x12'
2024-07-01 12:09:07,696: Key.alt_l
2024-07-01 12:09:07,827: Key.tab
2024-07-01 12:09:08,846: Key.alt_l
2024-07-01 12:09:09,002: Key.tab
2024-07-01 12:09:09,267: Key.tab
